,0,1,2,3,4
105,0.02628603221689228,0.01834340818461546,0.014916897427201991,"1531    0.006325
dtype: float64","1531    0.006366
dtype: float64"
106,0.021861423466268282,0.01662522648624781,0.014595130673849361,"1532    0.006643
dtype: float64","1532    0.005647
dtype: float64"
107,0.017089827423100903,0.014695162320894272,0.01368120855154773,"1533    0.007028
dtype: float64","1533    0.006543
dtype: float64"
108,0.014027699825827166,0.011704619402891083,0.012314863749185728,"1534    0.006935
dtype: float64","1534    0.006083
dtype: float64"
109,0.011210183463048015,0.0097890683182334,0.014601376443032237,"1535    0.00659
dtype: float64","1535    0.005466
dtype: float64"
110,0.007830388273146038,0.01020104684553152,0.015565982327797549,"1536    0.006575
dtype: float64","1536    0.005605
dtype: float64"
111,0.006517858787744256,0.011089831332500102,0.015565982327797549,"1537    0.004327
dtype: float64","1537    0.003983
dtype: float64"
112,0.005826855399462602,0.01121457044508563,0.010535055589642501,"1593    0.003356
dtype: float64","1593    0.002086
dtype: float64"
113,0.007043466243386117,0.010336786186615947,0.010535055589642501,"1594    0.004016
dtype: float64","1594    0.003431
dtype: float64"
114,0.011036779571949143,0.009160201560204839,0.009855230453443466,"1595    0.004736
dtype: float64","1595    0.005255
dtype: float64"
115,0.013633829498916705,0.00985181736512846,0.008441901610272945,"1596    0.005283
dtype: float64","1596    0.005969
dtype: float64"
116,0.014834616024288805,0.011292761195574975,0.007422319046352348,"1597    0.005554
dtype: float64","1597    0.005747
dtype: float64"
117,0.014639139148065439,0.011136379694596282,0.007897669164406625,"1598    0.006406
dtype: float64","1598    0.006554
dtype: float64"
118,0.013047398870246607,0.009728480764654192,0.008640171013299499,"1599    0.005835
dtype: float64","1599    0.005741
dtype: float64"
119,0.010059395190832317,0.009920699692940498,0.009607626410227204,"1600    0.006039
dtype: float64","1600    0.006091
dtype: float64"
120,0.007238012277341747,0.010165045788219702,0.010531332220571583,"1601    0.006499
dtype: float64","1601    0.005698
dtype: float64"
121,0.005357710896526521,0.011394223002757577,0.010531332220571583,"1602    0.006453
dtype: float64","1602    0.005005
dtype: float64"
122,0.005877332152948634,0.013731254555619642,0.0184525269106764,"1611    0.006088
dtype: float64","1611    0.005111
dtype: float64"
123,0.008038407990359767,0.012361265362130978,0.0184525269106764,"1612    0.006704
dtype: float64","1612    0.007329
dtype: float64"
124,0.013942802981669791,0.010112858420295983,0.017735798116192546,"1613    0.007482
dtype: float64","1613    0.008755
dtype: float64"
125,0.019235675542902963,0.013952277811794995,0.013235465249407712,"1614    0.007118
dtype: float64","1614    0.008469
dtype: float64"
126,0.022562864712107115,0.01773244439995654,0.013909383527761937,"1615    0.006771
dtype: float64","1615    0.007966
dtype: float64"
127,0.025313008896441603,0.019954200108090663,0.015089200992352636,"1616    0.005799
dtype: float64","1616    0.008651
dtype: float64"
128,0.027540870942780397,0.020309784271967855,0.015543807184170652,"1617    0.005461
dtype: float64","1617    0.006741
dtype: float64"
129,0.028544825699294996,0.02016781766721832,0.014737290179139316,"1618    0.006766
dtype: float64","1618    0.007712
dtype: float64"
130,0.02614500056347575,0.018424568776586357,0.014866204001503843,"1619    0.007037
dtype: float64","1619    0.006808
dtype: float64"
131,0.021616591264471484,0.01705383280842423,0.014640915473790345,"1620    0.007072
dtype: float64","1620    0.005685
dtype: float64"
132,0.017365183386523982,0.015003800528052776,0.013508130965194742,"1621    0.007166
dtype: float64","1621    0.005687
dtype: float64"
133,0.014236588587724744,0.012103515696270866,0.012354231137226416,"1622    0.006727
dtype: float64","1622    0.00537
dtype: float64"
134,0.011629481362547128,0.009306452092841222,0.015158282464387055,"1623    0.006317
dtype: float64","1623    0.005344
dtype: float64"
135,0.008249686172645156,0.009836292165844652,0.016044313985348824,"1624    0.005081
dtype: float64","1624    0.00476
dtype: float64"
136,0.006727507737493812,0.010829901127688016,0.016044313985348824,"1625    0.004297
dtype: float64","1625    0.003482
dtype: float64"
137,0.006548258156953595,0.010455933996885429,0.010203055180818689,"1681    0.002541
dtype: float64","1681    0.000952
dtype: float64"
138,0.007390670409249523,0.009765249034229538,0.010203055180818689,"1682    0.00323
dtype: float64","1682    0.003526
dtype: float64"
139,0.008560739139786524,0.010394498407215229,0.009260422244363797,"1683    0.004684
dtype: float64","1683    0.004453
dtype: float64"
140,0.011157789066754086,0.010506664900476734,0.008613176587535323,"1684    0.003378
dtype: float64","1684    0.003681
dtype: float64"
141,0.012358575592126183,0.010826409219442093,0.008386051074209125,"1685    0.004817
dtype: float64","1685    0.005108
dtype: float64"
142,0.01216309871590282,0.010992564564231953,0.00818405830211165,"1686    0.005367
dtype: float64","1686    0.005442
dtype: float64"
143,0.010571358438083989,0.010583924808698346,0.008234944346080906,"1687    0.005159
dtype: float64","1687    0.004817
dtype: float64"
144,0.008955416261304172,0.010131070045447547,0.00917509503648852,"1688    0.00547
dtype: float64","1688    0.005168
dtype: float64"
145,0.007511679904054459,0.009670303122921046,0.010109660673289752,"1689    0.005695
dtype: float64","1689    0.004774
dtype: float64"
146,0.005079487744993368,0.013671738494143881,0.018379692117422707,"1699    0.004631
dtype: float64","1699    0.004741
dtype: float64"
147,0.00673991265437872,0.012655016869623698,0.018379692117422707,"1700    0.004996
dtype: float64","1700    0.005644
dtype: float64"
148,0.011747561246787136,0.011355034771687247,0.017329595559973703,"1701    0.00621
dtype: float64","1701    0.007507
dtype: float64"
149,0.01658730000756194,0.013936551199360775,0.014182705075076522,"1702    0.007064
dtype: float64","1702    0.008723
dtype: float64"
150,0.019858233375249962,0.01649240018587406,0.014178804150716004,"1703    0.006319
dtype: float64","1703    0.007878
dtype: float64"
151,0.02249437300191003,0.018829015016597842,0.01521208543906832,"1704    0.00606
dtype: float64","1704    0.007415
dtype: float64"
152,0.024240328348756314,0.02093820415244717,0.014090183400242326,"1705    0.006226
dtype: float64","1705    0.006224
dtype: float64"
153,0.025045148368001213,0.02012051379087404,0.014391997717654896,"1706    0.006662
dtype: float64","1706    0.006373
dtype: float64"
154,0.02277670386125321,0.019511114215540023,0.014038114005802394,"1707    0.007336
dtype: float64","1707    0.006251
dtype: float64"
155,0.019186472168710812,0.017603309774767314,0.013765242581056625,"1708    0.007451
dtype: float64","1708    0.005995
dtype: float64"
156,0.015835315569370217,0.014461606238901841,0.012681687526037986,"1709    0.007125
dtype: float64","1709    0.006347
dtype: float64"
157,0.013103930558758747,0.012208642878034493,0.013075553774767585,"1710    0.007135
dtype: float64","1710    0.006428
dtype: float64"
158,0.010778179566594373,0.009468177145571278,0.015380796516167637,"1711    0.006157
dtype: float64","1711    0.005188
dtype: float64"
159,0.007398384376692399,0.01011336494070164,0.01618992955571145,"1712    0.005496
dtype: float64","1712    0.004493
dtype: float64"
160,0.0063018568395174345,0.010894148453556813,0.015121810339118916,"1713    0.005375
dtype: float64","1713    0.00383
dtype: float64"
161,0.004295815518300667,0.006819949467629352,0.005399984063846305,"1724    0.006059
dtype: float64","1724    0.005817
dtype: float64"
162,0.004179977369427561,0.006718591087365386,0.005395157474309927,"1725    0.005634
dtype: float64","1725    0.004957
dtype: float64"
163,0.006551981526024517,0.009728015343520326,0.010636517396825102,"1769    0.00368
dtype: float64","1769    0.002033
dtype: float64"
164,0.007930558924533105,0.010511784532949247,0.009521368360084192,"1770    0.004167
dtype: float64","1770    0.004284
dtype: float64"
165,0.0078197886946732,0.01111683200697395,0.009448142101689408,"1771    0.002715
dtype: float64","1771    0.002968
dtype: float64"
166,0.009500889830194138,0.010553207013863248,0.009649824593030978,"1772    0.003164
dtype: float64","1772    0.003473
dtype: float64"
167,0.009383603704460118,0.01042614704431806,0.009617245113660414,"1773    0.00363
dtype: float64","1773    0.003257
dtype: float64"
168,0.008159546122394761,0.011642292467107707,0.008462380140163012,"1774    0.003686
dtype: float64","1774    0.00315
dtype: float64"
169,0.007793725111176747,0.010390309617010443,0.009518575833281003,"1775    0.00461
dtype: float64","1775    0.00432
dtype: float64"
170,0.006954105385684006,0.009140188451448634,0.01077800542152011,"1776    0.005873
dtype: float64","1776    0.004934
dtype: float64"
171,0.0053642349803650355,0.01250820159153592,0.017759629249761013,"1786    0.003945
dtype: float64","1786    0.00298
dtype: float64"
172,0.006834841866549308,0.011629781149780251,0.017759629249761013,"1787    0.004147
dtype: float64","1787    0.004415
dtype: float64"
173,0.008509646888398236,0.013062522723527373,0.01608361400080742,"1788    0.004825
dtype: float64","1788    0.00608
dtype: float64"
174,0.012417250544959773,0.0139041930535961,0.015125341079863335,"1789    0.005687
dtype: float64","1789    0.007531
dtype: float64"
175,0.01512926641297666,0.015396582474105877,0.016133072711641425,"1790    0.005531
dtype: float64","1790    0.007081
dtype: float64"
176,0.01705712281870606,0.018211741103919425,0.014757646275977957,"1791    0.006307
dtype: float64","1791    0.008037
dtype: float64"
177,0.018361636898910603,0.019412793488185878,0.015012370121973283,"1792    0.007944
dtype: float64","1792    0.007161
dtype: float64"
178,0.020207055771610704,0.018655028644485754,0.014392033812213018,"1793    0.007223
dtype: float64","1793    0.006452
dtype: float64"
179,0.017230489433019656,0.018794236370656296,0.014114071315189122,"1794    0.007519
dtype: float64","1794    0.006236
dtype: float64"
180,0.014892355653021504,0.016862528895932365,0.012798621990193246,"1795    0.007715
dtype: float64","1795    0.005705
dtype: float64"
181,0.012604462791587615,0.013869368759753073,0.013782067343882558,"1796    0.007173
dtype: float64","1796    0.00607
dtype: float64"
182,0.010770809213541392,0.011037167228968555,0.013520468275350505,"1797    0.007532
dtype: float64","1797    0.006733
dtype: float64"
183,0.008656278075189743,0.010865777393958304,0.01365791319958399,"1798    0.006911
dtype: float64","1798    0.005604
dtype: float64"
184,0.007690622306646326,0.00965765882658768,0.013992891777911031,"1799    0.005902
dtype: float64","1799    0.004381
dtype: float64"
185,0.006974004078411472,0.010248487684972798,0.011426561903932958,"1800    0.006248
dtype: float64","1800    0.004254
dtype: float64"
186,0.004566018343239048,0.005648639614068713,0.005721053540206702,"1809    0.006696
dtype: float64","1809    0.006665
dtype: float64"
187,0.004952317884347126,0.005849546403520505,0.005545122915120691,"1810    0.006492
dtype: float64","1810    0.006147
dtype: float64"
188,0.003957868061655246,0.006819949467629352,0.005399984063846305,"1811    0.005585
dtype: float64","1811    0.005289
dtype: float64"
189,0.003842029912782141,0.006718591087365386,0.005395157474309927,"1812    0.005437
dtype: float64","1812    0.004861
dtype: float64"
190,0.004575843900509533,0.006009858127407391,0.0049314601224220486,"1813    0.004317
dtype: float64","1813    0.003689
dtype: float64"
191,0.00398682759887352,0.005533965018030268,0.005501601011406865,"1814    0.0041
dtype: float64","1814    0.003706
dtype: float64"
192,0.007567530440118287,0.010296294547969681,0.009961656752720628,"1857    0.002883
dtype: float64","1857    0.001248
dtype: float64"
193,0.008579355985141132,0.01100047672350766,0.009448142101689408,"1858    0.001943
dtype: float64","1858    0.00194
dtype: float64"
194,0.008226566765671347,0.011453796907892319,0.009649824593030978,"1859    0.001986
dtype: float64","1859    0.002402
dtype: float64"
195,0.009383603704460116,0.010689575406085738,0.009617245113660414,"1860    0.002743
dtype: float64","1860    0.00266
dtype: float64"
196,0.009075494913841384,0.011080994579666334,0.008706881375820173,"1861    0.003296
dtype: float64","1861    0.003393
dtype: float64"
197,0.005520703209124458,0.011180019726216045,0.015452859843725752,"1874    0.004335
dtype: float64","1874    0.004796
dtype: float64"
198,0.0077598663701063,0.012727705482574491,0.013605127016376327,"1875    0.005098
dtype: float64","1875    0.006664
dtype: float64"
199,0.008906224479545834,0.01401683109819112,0.014995071352142753,"1876    0.00482
dtype: float64","1876    0.007946
dtype: float64"
200,0.010014702480034674,0.01570492464541178,0.013539440515708333,"1877    0.005174
dtype: float64","1877    0.006812
dtype: float64"
201,0.011267887013023933,0.0154264152447982,0.014611879659219578,"1878    0.006942
dtype: float64","1878    0.00692
dtype: float64"
202,0.01329740528376277,0.01581770161390581,0.014752199364822752,"1879    0.007149
dtype: float64","1879    0.007026
dtype: float64"
203,0.013314207150454583,0.016284358486130655,0.014744249120020739,"1880    0.007055
dtype: float64","1880    0.005805
dtype: float64"
204,0.012841670059280658,0.015484855976600898,0.013548381386410015,"1881    0.006974
dtype: float64","1881    0.005729
dtype: float64"
205,0.010837106040765704,0.014381687487478822,0.013140163930167632,"1882    0.007797
dtype: float64","1882    0.007159
dtype: float64"
206,0.009197549623848235,0.012254797427054867,0.01263890469384692,"1883    0.00711
dtype: float64","1883    0.006976
dtype: float64"
207,0.00847331171904467,0.0107724689009953,0.011332731052599142,"1884    0.007392
dtype: float64","1884    0.006404
dtype: float64"
208,0.008059096218327363,0.010649251976239536,0.010577989053085164,"1885    0.006836
dtype: float64","1885    0.005295
dtype: float64"
209,0.00696765107993421,0.009138291246230806,0.011276492983053615,"1886    0.006387
dtype: float64","1886    0.005037
dtype: float64"
210,0.004381401293472536,0.005820337995279258,0.00535686724889714,"1895    0.006197
dtype: float64","1895    0.006678
dtype: float64"
211,0.005276302706976592,0.00580016004987148,0.005296486039203045,"1896    0.00588
dtype: float64","1896    0.006255
dtype: float64"
212,0.005325947627922208,0.00583842800976706,0.0053411995072086636,"1897    0.005475
dtype: float64","1897    0.005293
dtype: float64"
213,0.005717418514962121,0.005809985607141966,0.005399984063846305,"1898    0.005392
dtype: float64","1898    0.004856
dtype: float64"
214,0.005572620828870738,0.0057231069954871375,0.005395157474309927,"1899    0.005659
dtype: float64","1899    0.004974
dtype: float64"
215,0.004833635495211508,0.005977666498981718,0.004780198253915874,"1900    0.004917
dtype: float64","1900    0.004591
dtype: float64"
216,0.004639192888174511,0.005798996497036814,0.005020665839746206,"1901    0.003367
dtype: float64","1901    0.002485
dtype: float64"
217,0.004225226646331114,0.004976623210226745,0.005789300223414623,"1902    0.003453
dtype: float64","1902    0.002628
dtype: float64"
218,0.006708302802370376,0.012316810845681684,0.01252261795082501,"1959    0.005726
dtype: float64","1959    0.006042
dtype: float64"
219,0.008517080698175247,0.012526365782516924,0.012559433872916637,"1960    0.005064
dtype: float64","1960    0.005999
dtype: float64"
220,0.008803250053678166,0.013086218401589814,0.013083668070463886,"1961    0.005027
dtype: float64","1961    0.00573
dtype: float64"
221,0.01165703079439452,0.0127638942425058,0.012370943901627829,"1962    0.006572
dtype: float64","1962    0.006871
dtype: float64"
222,0.010659826743025524,0.01136061892892699,0.014308875083280059,"1963    0.006816
dtype: float64","1963    0.00668
dtype: float64"
223,0.010758093597883428,0.010866843288079762,0.012604052107713955,"1965    0.007187
dtype: float64","1965    0.005849
dtype: float64"
224,0.009382306898969139,0.009508519778348693,0.013126748989089863,"1966    0.00737
dtype: float64","1966    0.006377
dtype: float64"
225,0.006837483881329137,0.010310915933887155,0.010737066536147958,"1967    0.007578
dtype: float64","1967    0.006866
dtype: float64"
226,0.008473311719044668,0.008498998763915458,0.010134365123648393,"1968    0.007089
dtype: float64","1968    0.005806
dtype: float64"
227,0.007717304900250808,0.00805032434649249,0.009005485093277149,"1969    0.006288
dtype: float64","1969    0.004926
dtype: float64"
228,0.004179811455412246,0.005882843407139104,0.0064718381615004,"1978    0.005417
dtype: float64","1978    0.006026
dtype: float64"
